"Video_Title","Video_Link","Channel_Name","Channel_Link","Total_Views","Publish_Date","Description"
"HOW TO DYE NATURAL HAIR | SUNKISSEDCURLS","https://www.youtube.com/watch?v=zX7QuO4cG2c","sunkissedcurls","https://www.youtube.com/channel/UCph9862A10ctJents1aZCBQ","148K views","2 years ago","Hey guys ! Welcome back to my channel ! This is a highly requested video, that I finally made for you guys:). So I've been dying my ..."
"SPLIT HAIR DYE in Blue & Neon Green","https://www.youtube.com/watch?v=Z-1tH8_cpIk","Sophie Hannah","https://www.youtube.com/user/SHRstyling","286K views","1 year ago","Click 'Show More' to expand ⬇ Welcome back to my channel! I dyed my hair again! I went for a split hair dye look using Colorista ..."
"घर पे बालो को highlight करे|how to highlight hair at home|streax ultra light hair color","https://www.youtube.com/watch?v=gNx6H3dib8Y","online shopping review","https://www.youtube.com/channel/UC4_HX0oSj8rNTfOXuCgvRcg","1.2M views","1 year ago","https://mlpl.link/aQjo8 buy streax hair color: http://bit.ly/2SfN5ND App Download https://goo.gl/MqEX8y BestOf2018 ..."
"ALL ABOUT MY HAIR ♡ At-home BOX DYE BLONDE, DIY oil treatment, favorite products etc!","https://www.youtube.com/watch?v=oaNZGG_QYsQ","Jordan Camilla","https://www.youtube.com/user/bearslippers","159K views","2 years ago","YAY! My online coaching website is now LIVE! ⭐   http://www.JordanCamilla.com Let me be your personal fitness coach. I would ..."
"How to Use Heat to Dye Hair : Great Hair Styling Advice","https://www.youtube.com/watch?v=l25tphFzbsM","ehowbeauty","https://www.youtube.com/user/ehowbeauty","1.9K views","6 years ago","Subscribe Now: http://www.youtube.com/subscription_center?add_user=ehowbeauty Watch More: ..."
"HowTo: SPLIT DYE HAIR!! | Red & Grey, Bleaching Process, and After Care","https://www.youtube.com/watch?v=9FNAV4WxHqM","Mina Savage","https://www.youtube.com/channel/UCXjkjYCGI8abOo1udACoZGA","18K views","1 year ago","Hey you guys I enjoyed filming this video for all of you I know you guys would have questions so here are some answers."
"How to Dye Hair Lilac","https://www.youtube.com/watch?v=aWeWd5UxQpU","Yuya Slime","https://www.youtube.com/channel/UCtrY7f0vSioQtjVcjovi6qA","7.5K views","4 years ago","How to Dye Hair Lilac! (WATCH IN HD!!) Need: Conditioner (white) Gloves Brush N' Rage (Purple Plum) N' Rage (Bubblegum ..."
"I Bleached My Virgin Brunette Hair Icy Blonde | Hair Me Out | Refinery29","https://www.youtube.com/watch?v=LEEYQJ2V6L4","Refinery29","https://www.youtube.com/user/Refinery29TV","3.9M views","9 months ago","This week on Hair Me Out, our model Nicole takes her brunette hair to a platinum blonde for the very first time. She goes for this ..."
"We Tried The Top Rated Hair Dyes On Amazon","https://www.youtube.com/watch?v=7r8Yv2aGG9s","Beauty Insider","https://www.youtube.com/channel/UCt414Im4PH8seguhsg5_sJg","2.5M views","12 months ago","Dying your hair a bright color can be intimidating, not to mention pricey. We tried out the top 3 highest rated temporary hair dyes ..."
"💖🧡 DRAMATIC HAIR CHANGE!! // SPLIT HAIR DYE!! 🧡💖","https://www.youtube.com/watch?v=fEHordDW01w","NinkComPoop","https://www.youtube.com/user/NinkComPoop","21K views","1 year ago","Support me on Patreon: https://www.patreon.com/user?u=3999318 HAIR DYE USED: Pink hair dye: ..."
"How to dye long hair at home (by yourself)","https://www.youtube.com/watch?v=8Q_NStf_qtQ","CraftyRenate","https://www.youtube.com/user/jadetriquetra","8.9K views","3 years ago","In this video I'm coloring my fingertip length hair by myself. I share tips on how to prepare your bathroom and yourself for ..."
"How to DYE HAIR BLONDE/ROOTS TOUCH UP for $3.00","https://www.youtube.com/watch?v=wZdNA2PdEBg","Kara","https://www.youtube.com/user/dulcekaramelo03","40K views","3 years ago","How to DYE HAIR BLONDE/ROOTS TOUCH UP  for $3.00Revlon® Colorsilk Beautiful Color™ Permanent Liquid Hair colorRevlon ..."
"How to Dye Hair with Markers - Easy Root Touch Up","https://www.youtube.com/watch?v=8kpr6elooHo","Classy Cheapskate","https://www.youtube.com/user/MrNathanJay","1K views","10 months ago","Easily touch up your roots with permanent markers. I'm happy with this method. It's much easier than hair dye and inexpensive as ..."
"Red hair dyed with red beets","https://www.youtube.com/watch?v=J-4rDJMfFk4","Health and Beauty","https://www.youtube.com/channel/UC45-nRtZm8Sxpc7roIaqdKQ","24K views","2 years ago","Beetroot juice makes a potent natural hair dye. Those who are allergic to chemicals or simply want to avoid using harmful ..."
"How I Dye My Hair At Home + What's My Hair Color- Under 20$ | Chloé Zadori","https://www.youtube.com/watch?v=g9C4mufpdFk","Chloé Zadori","https://www.youtube.com/user/BarbieBrune012","376K views","4 years ago","Today I'm showing you how I color my hair at home! I'm also sharing with you the hair colors that I used in the past few month ..."
"Safest Way to Dye Hair After a Perm : Hair Magic","https://www.youtube.com/watch?v=Fx9kSjZLIFg","ehowbeauty","https://www.youtube.com/user/ehowbeauty","11K views","5 years ago","Subscribe Now: http://www.youtube.com/subscription_center?add_user=ehowbeauty Watch More: ..."
"How to: Dye hair Red with Splat hair color!","https://www.youtube.com/watch?v=C955zwFGNEw","Let’s Makeup & Talk With KnowAnnette","https://www.youtube.com/user/knowannette","2.6K views","5 years ago","In this video I will show you how I dyed my cousins hair using Splat Hair color. If you have any questions comment them below."
"I’M TRYING SPLIT HAIR DYE","https://www.youtube.com/watch?v=igHsI-RdPao","Onya Russell","https://www.youtube.com/channel/UCGBukfhkTvcRpM47RNJcfOA","2.4K views","2 months ago","WHAT IS UP YA SQUAD!! I️ decided to split dye my hair finally!! I️ got some balls. Lmao. Last time you know I️ chickened out ..."
"how to dye your hair like a pro part 43859","https://www.youtube.com/watch?v=sW99Mftiepo","cjades","https://www.youtube.com/channel/UC9JU9GLA8PEB28Toy1L3_6w","20K views","4 months ago","we balayage'n this bich ▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿▿ WATCH MORE HAIR DYING VIDEOS HERE: ♡ the ..."
"LETTING MY BFF DYE MY HAIR PASTEL PINK- L’Oreal Colorista","https://www.youtube.com/watch?v=gqGXy7I-rXY","Savanna Rosè","https://www.youtube.com/channel/UCjreQ1lTqF16q2KyLUErPdA","55K views","8 months ago","WATCH ME IN HD ☆ Whats up— My name is Savanna and I like to mix it up around here. Last night I grabbed a few bottles of ..."
"HOW TO DYE HAIR JET BLACK WITHOUT STAINING THE LACE for beginners+ CURLY HAIR ROUTINE │Ali Julia","https://www.youtube.com/watch?v=rGSkbfTXWW8","Beige Ojai","https://www.youtube.com/user/MahoghanyBlu","16K views","1 year ago","hair information: Malaysian Curly 16x4 with 16 inch frontallink to the hair:  https://goo.gl/1qUwAvBrazilian Body Wave ..."
"Bigen Semi-Permanent Hair Color - How-to-Use","https://www.youtube.com/watch?v=M6DuZLiu_y4","BigenOfficial","https://www.youtube.com/user/BigenHair","122K views","7 years ago","Instructional, How-To apply Bigen Semi-Permanent Hair Color. For more information about Bigen hair color products visit ..."
"HOW TO Dye Hair Burgundy RED Without Bleach!","https://www.youtube.com/watch?v=dKzua_k4TiA","Safiya Lin","https://www.youtube.com/user/fiyasosweet10","1.4K views","9 months ago","Dying Hair Red Without Bleach ! WIG IN THIS VIDEO: https://youtu.be/MBiQEAXx_uQ #Wigs #HairDye #StraightHair Follow me: ..."
"Temporary Hair Color GEL??  Gemini Naturals KILLED IT!!","https://www.youtube.com/watch?v=JUyXxHszFuw","Kimberly Cherrell","https://www.youtube.com/user/FashionRamblings","54K views","8 months ago","N E W Videos Every MON, WED & FRI @12pm EST!! Click ""Show More"" for more info & related vids boo! Purchase Colors Here: ..."
"How to dye + FADE your hair cotton candy PINK (STEP BY STEP TUTORIAL)","https://www.youtube.com/watch?v=PmS15844OFQ","Rika Adorn","https://www.youtube.com/channel/UC_PH1oRkRjMLq4T0m_3WFKg","62K views","3 years ago","OPEN HERE!!!! BLONDE HAIR UNBOXING: https://www.youtube.com/watch?v=_Zaf7stkWVw PINK HAIR REVIEW: ..."
"Split Dye\Half & Half Hair FAQ","https://www.youtube.com/watch?v=r9Ty3gX9PBw","Sydney Nicole","https://www.youtube.com/channel/UCOjtkfj0O1f3W9rMOm86qBg","44K views","2 years ago","Today's video is all about my two-toned hair! Split dye has been a trend for YEARS, and I get a lot of questions about it, so I figured ..."
"COLORING OUR KIDS HAIR AT HOME! DIY RAINBOW UNICORN HAIR DYE!","https://www.youtube.com/watch?v=waPIZePBeYg","THE WEISS LIFE","https://www.youtube.com/user/theweisslife","366K views","1 year ago","Don't forget to subscribe! http://www.youtube.com/theweisslifeIn today's family vlog - Mom dyed 8 year old Gwyneth's hair ..."
"How to Dye Your Hair Red: Get Inspo from Zendaya, Rihanna and More | ET Style Feed","https://www.youtube.com/watch?v=nCqI4fykFNs","ET Style","https://www.youtube.com/channel/UCE5XItxMcmlnD_ARFDImuEw","18K views","4 months ago","We're seeing red! ET Style is rounding up some of the best transformations to red hair. ET Style is your source for fashion and ..."
"THE BEST HAIR COLOR FOR YOU! | Brittney Gray","https://www.youtube.com/watch?v=xEj1MMqgESg","Brittney Gray","https://www.youtube.com/user/BrittneyWins","2M views","2 years ago","Join my Facebook Hair Group: https://www.facebook.com/groups/HairCultureCollective/ This video is all about how to choose the ..."
"How To Dye Your Hair With Jell-O?!?!","https://www.youtube.com/watch?v=qduusf8Y9Jw","AdelaineMorin","https://www.youtube.com/user/C0OK1EMONSTER","1.3M views","5 years ago","Subscribe to Become a Member of the COOKIE FAMILY❁•∙ Click me to tweet this video➜ http://ctt.ec/5Ubd_ Click me for my last ..."
"Dye Hair Black NATURALLY with Henna & Indigo Powder | Change White Hair To Black Hair Naturally","https://www.youtube.com/watch?v=-nTYs5CufiY","Bindu Natural World","https://www.youtube.com/channel/UCnSav6_NvFa6zRPAX3Uik3g","267K views","2 years ago","1 दिन में सफ़ेद बालो को काला करे बिना डाई के उपयोग के | Change White Hair To Black Hair Naturally - https://www ..."
"Salon uses Nutella to dye hair","https://www.youtube.com/watch?v=DHun8NkroBs","In The Know","https://www.youtube.com/channel/UCUIqdwEZWBwWHeNGheuJuew","4.5K views","2 years ago","Stylists are dying hair with Nutella -- and it looks incredible!"
"BLACK TO BROWN : HOW TO DYE NATURAL HAIR | Creme of Nature","https://www.youtube.com/watch?v=ckdVK0SDNcY","Morgan Ariel Henry","https://www.youtube.com/user/MorganLovesYoo","103K views","1 year ago","Today I decided to dye my natural hair for the very first time using the Creme of Nature dye in the color Light Golden Blonde."
"BIGEN NATURAL BLACK HAIR DYE ON SHORT 4C NATURAL HAIR // That 4c Life #2","https://www.youtube.com/watch?v=8Uid87-vMEE","hellotinashe","https://www.youtube.com/user/tinasheonline","21K views","3 years ago","Hey you guys! This is a video from a few weeks ago when I dyed my hair natural black using the Bigen Semi Permanent Natural ..."
"Tutorial: How to Dye Hair","https://www.youtube.com/watch?v=lIuMlKsCvC8","MACupNerd","https://www.youtube.com/user/MACupNerd","29K views","10 years ago","excuse the no make-up look like. this day was a lazzzzy day :0) Nice and Easy hair dye in ""Natural Black"". got it for $4.49 at Target ..."
"BLACK TO BROWN HAIR TUTORIAL FOR MEN (USING BLONDE DYE)","https://www.youtube.com/watch?v=75CYLSU9spQ","Rosendale Vlogs","https://www.youtube.com/user/RosendaleWrites","359K views","5 years ago","Support me on Patreon! https://www.patreon.com/rosendalesings Black to Brown Hair Tutorial for Men (Using Blonde Dye)!"
"How to dye Bleached Blonde to Dark Blonde hair ( L'OREAL Paris Excellence Creme )","https://www.youtube.com/watch?v=6-CLUochPgY","Keto Lifestyle & Vlogs with Alvina Rayne","https://www.youtube.com/user/AlvinaRayne","109K views","5 years ago","I hope you guys like the Video :-) The color I used in this video was shade # 7 Dark Blonde/Natural by L'OREAL Paris Excellence ..."
"Best Natural Hair Color in the world l No more chemicals for coloring","https://www.youtube.com/watch?v=20hh0wACmJA","Jawed Habib Hair Expert","https://www.youtube.com/channel/UCY1eAVcsTIPIqjE9UdGPx4Q","1.6M views","10 months ago","Best Natural Hair Color in the world l No more chemicals for coloring For more details you can visit us on our Facebook and ..."
"Trying Out Colored Wax On My Hair...","https://www.youtube.com/watch?v=q8Kp_2mF4CQ","Luhhsetty","https://www.youtube.com/user/Luhhsettyxo","1M views","11 months ago","♡ I N S T A G R A M: @Lisette♡ T W I T T E R: @LuhhsettyColored wax... for you hair? In today's video I am testing out ..."
"How to Dye Hair Extensions | Ombre & Pastel Colors","https://www.youtube.com/watch?v=L8OB8ydkPp4","BabeHairExtensions","https://www.youtube.com/user/BabeHairExtensions","2.1K views","3 years ago","Kari Fuller gives you some must-knows on how to color your hair extensions. Whether you want a bright pastel or a gorgeous ..."
"How To Get Temporary, Damage Free, Fashion Hair Colors !","https://www.youtube.com/watch?v=zvWnGdI7MZY","ellebangs","https://www.youtube.com/user/Ellebangs","287K views","3 years ago","As some of you guys know, I Finally dyed my hair PINK, In this video I'll show you how to get Temporary, Damage free Fashion ..."
"HOW TO: DARK PURPLE HAIR DYEING (At home)","https://www.youtube.com/watch?v=CNLwMbaYy_0","Stella Cini","https://www.youtube.com/channel/UCGIaiz5OLxlfuH9gkqbejnQ","185K views","9 months ago","DON'T FORGET TO SUBSCRIBE Join the fam! Hey hotties, I thought it was time for another colour change so this month I ..."
"HOW TO NATURALLY DYE HAIR - Henna Hair Tutorial | The Wander Family","https://www.youtube.com/watch?v=43EoSW_4vfQ","Kelsey and Corbin","https://www.youtube.com/user/stepstowander","26K views","3 years ago","How to dye your hair a natural way without chemicals using henna hair dye. If you made it this far, share your favorite travel spot ..."
"HOW TO: Dye Hair Extensions Blue","https://www.youtube.com/watch?v=8hIOuzL5RKE","Moa Murderess ENG","https://www.youtube.com/user/MoaMurderess","49K views","4 years ago","Nail Hair Extensions: http://blfa.me/c/9cuydfHL - Hair Dye (I use Atomic Turqouise): ..."
"DIY Crepe Paper Hair Dye","https://www.youtube.com/watch?v=63gmnllWBFM","Teresa Den","https://www.youtube.com/channel/UC-qwfCVJ0H93oET6BqX7Xmw","61K views","1 year ago","Color Your Hair Using Violet Crepe Paper I hope you guys enjoy the vid as much as we enjoyed filming it. note: please don't ..."
"Remove Hair Dye with Anti Dandruff Shampoo (no Bleach)","https://www.youtube.com/watch?v=rJAlFuYmCW8","Abi Dashery","https://www.youtube.com/channel/UCC-2F7EvkdXGfNgCSBAiWZw","335K views","4 years ago","Remove hair colour at home with Anti Dandruff Shampoo & Bicarb (no bleach needed) For hippie tie dye & upcycled clothing ..."
"Can You Dye Your Hair with Crepe Paper? Testing Weird Hair Hacks!","https://www.youtube.com/watch?v=OW7UR6Rzykw","Sarah Ingle","https://www.youtube.com/channel/UCEhh4Rhbx4eKoU4ApvGWCmw","1.6K views","1 week ago","Testing Weird Hair Hacks: Can you dye your hair with crepe paper and water? Let's find out if 5 Minute Crafts and Troom Troom ..."
"How to| DIY Colored Ombre Dip Dye Hair tutorial","https://www.youtube.com/watch?v=HY3FHLMYwgQ","Elizabeth Amber","https://www.youtube.com/user/Dinewiithme","14K views","5 years ago","Open Meeeeeee For More!& Upgrade to HD!------------------------------------ Disclaimer: I hope no one gets upset with me for not ..."
"How to dye hair without staining lace","https://www.youtube.com/watch?v=etRbnEzXw5I","T. Marie Life","https://www.youtube.com/channel/UC4zUJxswcduLLF-kQRgDfng","16K views","2 years ago","dye your lace wigs without ruining them email tmarielife@gmail.com blog tmarielife.com follow me on instagram t.marielife."
"how to make black henna for hair | black henna hair dye, homemade 15 minutes hair dye","https://www.youtube.com/watch?v=jqRmcq1ApCQ","TNBN Tv Live","https://www.youtube.com/channel/UCHrsF-QL7drJk_BT1AZZk3g","1M views","2 years ago","Subscribe: https://www.youtube.com/c/TimesNowBreakingNewsLive?sub_confirmation=1 TimesNow BreakingNews Title : how to ..."
"Addicted To Bigen Hair Dye","https://www.youtube.com/watch?v=IAZ4USy-0m0","Viral Media HD","https://www.youtube.com/user/VideoStars00","20K views","1 year ago","Subscribe To Our Channel Instagram Viral Media HD - https://www.instagram.com/ViralMediaHD2 Facebook Viral Media HD ..."
"How to dye hair black/brown with pink and blue streaks like a pro at home - steps and tips","https://www.youtube.com/watch?v=fgtM-vFIjlA","MephistoRolling","https://www.youtube.com/user/engelteir","164K views","10 years ago","A how to of me dying my friend Eden's hair black with coloured / colored streaks ( Pink and blue) using special effects hair dye, ..."
"we actually dyed our hair black","https://www.youtube.com/watch?v=w9yCBVTFdR4","Meredith Reeves","https://www.youtube.com/channel/UCPl1p5NYSBjE4Mqq4yodvKQ","651K views","8 months ago","hi ! thanks for watching this video ! if you have ideas for future videos, comment ! i love you all and you are important . my ..."
